RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394404,10,"Boston, MA",Msa,MA,97452,97385,97423,97547,97745,98032,98418,98911,99381,99950,100597,101254,101620,102037,102496,103107,103742,104389,104984,105625,106233,106885,107409,108168,109232,110471,111674,112725,113736,114704,115619,116518,117759,118978,120426,121550,123066,124619,126377,128038,129679,131254,133060,134458,135888,137119,138510,140174,141892,143897,145731,147562,149292,151183,153292,156101,158823,161585,164105,166761,169192,171423,173658,176007,178440,180908,183328,185599,187851,190106,192286,194248,196085,197894,199826,201845,204023,206251,208611,210813,213035,215515,218113,220614,222907,225162,227292,229364,231363,233311,234659,236098,237366,238776,240209,241931,243870,245593,247400,249135,250847,252525,254435,256477,258602,260714,262731,264622,266222,268386,270252,272182,273666,274792,276016,276741,277870,278323,278714,278257,277881,276860,276061,274958,274032,273028,271740,270369,268381,266757,265182,264435,263905,263680,263082,262305,261127,260193,259473,258986,258493,257711,256733,255531,253979,252162,250905,249690,248910,247639,246034,244355,242894,241583,240259,238558,237155,235714,234179,232870,231963,231353,231216,231469,232153,232694,233035,233375,233766,234369,234901,235326,235309,235421,235098,234158,232406,230967,229923,229449,228922,228069,226685,225417,224356,223683,222831,222203,221817,221331,220915,220439,220277,220313,220992,221562,222185,222299,222881,223605,224545,225980,227710,229710,231001,232819,234470,236546,238469,240501,242821,245282,248158,250545,252509,253615,254801,256027,257778,259981,261668,263689,264896,266156,266726,267488,268329,270272,272686,275030,276413,277088,278353,279643,281783,283632,285457,287241,288836,290442,292463,293921,295640,296903,298938,300686,301977,303753,306179,308651,311274,313109,314514,316032,318070,320978,323142,325311,327846,329957,331986,333573,335752,337862,339999,342571,345310,347527,349458,351384,353100,354224,354659,355678,356540,357703,358549,358637,358265,358262,359045,360056,360008,359594,359352,359199,359254,359760,361479,363362,365887,367499,368689,368491,369254,371250,373841,376297,378728,380920,382581,384674,386756,389786,393183,397905
395057,11,"San Francisco, CA",Msa,CA,177003,176328,175762,174781,174084,173469,172884,172496,172448,172637,172895,173239,173530,174152,175123,176465,177878,179191,180800,182432,184101,185646,187362,189232,191201,193018,194637,196048,197405,199183,201107,202884,204490,205918,207561,209036,211069,213107,215075,216526,217634,219484,221151,223710,225869,229151,232111,235692,239294,243041,246696,250827,256538,261701,266999,271408,277068,282676,288280,293889,298531,303267,307970,312506,315679,317644,319339,320901,322081,322386,322768,322429,322316,322244,322727,324247,326283,329610,332741,336197,338835,341320,343651,345941,347905,349904,351545,353188,353778,354366,355411,357324,359380,362073,365174,369047,374158,378984,384601,388991,394293,399396,405395,411045,417661,423760,430321,436851,443510,450721,457302,465000,473238,481389,488511,494663,500940,507637,512880,516888,518654,520408,521490,521731,520643,519881,518456,517269,514127,511483,509218,508546,508491,507565,506227,504791,503063,500790,498677,496884,495258,491571,487890,481482,477041,472082,469159,466643,463533,458566,452019,446491,442354,437783,430842,423953,416656,411378,405810,398959,393395,390470,389827,386531,381933,379407,380363,383826,384927,384113,380994,379699,378737,376753,372915,370937,368758,366622,362617,357498,353807,350394,348829,345807,341242,335972,333102,330338,329463,327394,326122,325104,323549,323573,323648,325390,328477,333569,337899,343128,347591,353328,359045,364814,373946,381352,390737,399172,410029,419598,428901,435985,442690,448798,455701,463437,468540,474688,477753,481805,482918,484352,486562,489726,493401,497427,502901,507704,510820,515411,522850,530949,538266,546082,554989,564889,574623,582461,587189,592187,600641,607459,610371,611512,613396,614860,612715,610737,609820,612804,616330,620106,621308,622504,624343,626552,629621,633054,639230,644802,651355,656136,662865,669676,676232,681438,687906,695034,701612,707771,711413,715128,715759,715978,713555,708219,705085,703751,702543,701558,702888,704351,703936,699982,697973,697508,699155,704436,710211,714945,718722,719961,714065,707834,703843,707218,708881,710040,710819,710749,710033,710175,711432,715045,723733,733418
394532,12,"Detroit, MI",Msa,MI,88747,89072,89380,90044,90606,91171,91656,92109,92500,92826,93263,93804,94439,94957,95407,95759,96319,96828,97502,98120,98824,99506,100146,100647,100992,101381,101895,102519,103134,103783,104301,104906,105593,106525,107382,108256,109195,110377,111437,112399,113148,114091,115177,116579,117817,118986,119789,120566,121384,122116,123169,124178,125383,126478,127632,128538,129421,130168,131410,132633,133815,134709,135472,136397,137395,138410,139245,139990,140686,141392,142010,142522,143044,143707,144403,144878,145112,145197,145412,145872,146347,146747,146897,147284,147654,148059,148233,148492,148909,149498,149950,150050,150188,150556,151131,151494,151903,152218,152739,153123,153547,153885,154319,154890,155647,156279,156839,157233,157576,157972,158306,158732,158972,159150,159262,159431,159461,159402,159317,159416,159498,159460,159304,159002,158763,158317,157883,157319,156723,156086,155248,154400,153542,152678,151608,150428,148888,147488,146124,144982,143919,142196,140393,138598,136889,135246,133482,131635,129771,127803,125194,122154,118788,116808,115083,113201,110420,107742,104987,102557,99858,96817,94583,92896,91444,89124,86694,84563,83317,81661,80539,79368,78873,78652,77620,76076,74422,73319,72359,71228,69905,68886,67645,66357,65085,64319,63988,63926,63949,63748,63634,63745,64006,64416,64936,65501,65881,66056,66667,67487,68604,69874,71021,71817,72451,73185,74305,75809,77693,79456,80780,81933,83018,84122,85414,87068,88871,90560,91701,92499,92859,93424,94586,95782,97115,98074,99026,99792,100278,100752,101277,102006,102847,103531,103967,104465,104293,104311,104488,105278,106502,107494,108409,109132,109887,110968,111793,112627,113619,115069,116230,117179,117737,118555,119837,121228,122592,123681,124019,124598,125424,126649,127853,128744,130282,131907,133495,135073,136936,138727,141287,143086,145057,145720,146785,147959,149131,149998,150104,150393,151065,151989,152847,153158,153140,153054,153278,153936,154825,155980,157914,159825,160489,160482,160169,161352,162944,165326,167480,169572,171608,173850,176177,178797,182589,187290
395025,13,"Riverside, CA",Msa,CA,61571,61327,61133,60673,60370,60200,60063,59926,59676,59601,59498,59510,59498,59465,59394,59392,59298,59162,59089,59174,59412,59405,59550,59628,59767,59951,60225,60721,61143,61424,61574,61571,61642,61854,61997,62109,62274,62618,62944,63001,63058,63156,63437,63704,64066,64384,64660,64919,65139,65490,65834,66373,66929,67640,68060,68459,68762,69361,70171,71075,71991,72801,73739,74694,75477,76124,77032,78273,79600,80672,81543,82481,83460,84480,85358,86093,87058,88267,89553,90686,91868,93154,94649,95967,97491,98751,100187,101791,103799,105637,107416,109164,111069,113059,115237,117503,119892,122467,125477,128171,131133,134353,137989,141789,145247,148895,152076,155860,159075,162924,166142,170522,173797,177210,180235,183797,187512,190839,194157,196960,199855,202153,204664,206628,208692,210320,211830,212881,213919,214296,214347,213614,212844,211994,211198,210089,208550,206266,203783,200466,196960,193087,189791,186849,184014,180316,175680,170462,165930,161166,155631,150547,145887,142196,137124,131561,126071,122061,118537,115008,111048,108523,107133,105917,103978,102188,101264,101222,101012,100407,99899,99684,99523,98685,97470,96196,95656,94955,94402,93503,92687,91747,90756,89884,89478,88977,88438,87720,86825,86223,85874,85704,85579,85285,85171,85223,85146,85360,85898,86910,87948,88358,88763,89655,90940,92390,94109,96223,98691,101213,103634,105759,108237,111131,113887,115872,117733,119814,121569,122454,123199,123798,124475,125236,125853,126805,127434,128102,128539,129140,129869,130866,131493,132188,132908,133541,134313,134737,135595,136599,137711,138524,139236,139986,140969,141764,142890,143887,144650,145345,146181,147333,148472,149564,150661,151803,152794,154336,155065,156367,157401,159095,160498,161866,163033,164605,166074,167782,169549,171027,172123,172844,174081,175256,176440,177234,178716,179769,181044,181854,182995,183864,184738,185353,185898,186591,187265,188122,188827,189977,191366,192672,192994,193499,194818,197179,199528,201942,204802,208145,211756,215637,219767,224770,231107,238217
394976,14,"Phoenix, AZ",Msa,AZ,63533,63700,63880,64256,64674,65089,65473,65801,66082,66368,66697,67086,67491,67858,68208,68553,68841,69090,69288,69523,69898,70288,70619,70807,71060,71420,71799,72065,72281,72511,72932,73490,73924,74256,74546,74909,75093,75251,75419,75706,76089,76620,77059,77284,77455,77770,78177,78638,79125,79603,80009,80521,81040,81408,81668,82009,82488,82896,83192,83406,83756,84126,84558,84786,84929,85059,85302,85590,85889,86169,86523,86850,87190,87411,87684,87982,88290,88706,89084,89516,89844,90221,90654,91107,91513,91824,92129,92464,92873,93091,93207,93316,93656,94133,94526,94972,95509,96201,96927,97652,98434,99139,100214,101586,102879,104225,105598,107772,110297,112978,115539,118273,121760,126364,131432,136302,141314,145616,150498,153769,156229,158933,161858,164838,165945,166235,165737,165091,164148,163868,163300,163163,162923,162579,162183,161974,161805,161052,160228,159479,158608,157193,155484,153737,151938,148799,145518,141251,138430,135774,133147,129866,126805,124628,121067,117326,113339,111291,109190,107402,104809,102218,99787,97627,95517,92387,90547,88948,88159,86343,84456,82805,81212,79758,77565,75496,73210,71807,70445,69041,67589,66361,65578,64286,63070,61797,61445,61345,61577,61750,61880,62545,62907,63683,64226,65924,67927,70059,71669,73374,75221,77078,79075,80329,81814,82812,84400,85481,86499,87730,89407,90722,91854,92796,93313,94276,95392,96827,97182,97045,97047,97302,97328,97591,97604,98050,98844,99825,100302,100659,101777,103102,104198,104650,105597,106408,107478,107918,108429,108841,109853,110628,111232,111920,112731,113704,114099,114799,115503,116730,117774,118597,119164,119965,120678,121363,121995,122983,124254,125255,126347,127362,128500,129529,130725,132072,133528,134944,136340,137522,138631,139537,140561,141321,142139,143042,144012,145063,145904,146589,147315,148275,149193,150158,150817,151778,152922,154385,155660,157189,158851,161508,162830,164055,164909,167036,169635,172420,175352,178415,182021,185781,190036,194077,199910,206429
395078,15,"Seattle, WA",Msa,WA,108997,109006,109052,109074,109164,109468,109741,109867,109895,110170,110674,111025,111363,111741,112313,112802,113388,113620,114011,114502,115099,115574,115827,116525,117576,118677,119641,120685,121640,122583,123732,125186,127028,128392,129736,130970,131769,132541,132971,134103,135032,136782,137828,139029,139736,141187,142644,143734,144763,145858,147393,148553,149935,150780,152075,152895,153943,154701,155658,156666,157818,158893,159933,160728,161340,161893,162451,163278,163921,164509,164891,165788,166272,166888,166936,167546,167789,168257,168473,168835,169222,169667,170284,170353,170867,171196,172139,172576,173360,173797,174415,174882,175626,176629,177562,178654,179753,181027,182030,183075,184400,185988,187443,188782,190297,191677,193122,194863,197105,198984,201126,203256,205655,208239,211118,214331,217277,220132,223412,226862,229845,233275,236228,239713,242873,246224,249522,252460,255335,258566,261239,263114,264372,265851,268229,271553,274517,276495,277035,278221,278861,278432,276895,276426,276391,276129,274808,271517,267743,264472,262716,260161,257391,254850,253013,249595,246891,243604,241334,237757,234845,231938,229926,228370,227285,226842,226524,226721,225104,223708,221557,221384,221403,220669,218573,215511,212772,209203,205651,202259,200110,198734,196976,194508,190393,186837,183339,181035,178571,176548,174625,172831,171336,168606,166834,165984,167154,168869,170693,172260,173934,175917,178292,180669,182288,185346,188332,191479,193906,195548,197901,200092,202702,204722,206271,208001,210373,212196,213505,214130,214540,216120,217181,218482,219324,221086,223107,225194,227609,229486,231958,234156,237619,240227,243189,246610,250115,253256,256256,259046,261444,264762,268148,271975,274839,278117,281376,284080,286979,289750,293624,297927,302094,305405,308034,311919,316623,322302,328312,334031,339079,344794,349141,353900,358260,364502,370942,376058,379602,381109,380793,379979,380074,379671,378864,377421,376183,374116,372084,369838,369056,367592,367368,366607,365908,364904,366178,369173,373798,377933,382968,386060,386985,386287,386984,389373,392215,395608,397973,399646,400516,402377,404021,408088,413981,422469
394865,16,"Minneapolis-St Paul, MN",Msa,MN,62393,62048,61820,61534,61380,61412,61478,61732,61959,62143,62359,62617,62948,63407,63936,64351,64714,64977,65237,65364,65557,65869,66214,66639,67063,67554,68002,68399,68791,69063,69474,69927,70530,71219,71859,72411,72904,73567,74389,75221,76022,76921,77728,78261,78815,79429,80418,81445,82522,83629,84654,85848,87008,88253,89687,91614,93375,94949,96132,97538,98954,100323,101762,103181,104413,105621,106798,107992,109304,110791,112262,113504,114563,115667,116629,117621,118984,120348,121624,122648,123728,124875,126062,127345,128686,129830,131118,132185,133231,134048,135059,136063,136960,137738,138719,139665,140584,141489,142513,143623,144631,145739,146732,147759,148766,149628,150239,150903,151816,152946,153741,154549,155290,156035,156601,157047,157712,158300,158990,159408,159598,159524,159494,159464,159531,159450,159411,159171,158702,158235,157736,157499,157292,157364,157152,156683,155644,154634,153579,152946,152232,151741,150881,149689,148280,146564,145333,144198,143236,141998,140569,138664,136803,134828,133390,131995,130670,129248,127301,125445,123888,123079,122347,121972,121594,121313,120648,120129,119678,119467,119265,118939,118490,117582,116637,115345,113855,112128,110692,109383,107961,106294,104782,103273,101766,100090,98552,97190,96037,95093,94072,93011,92036,91461,91200,91326,91344,91886,92477,93369,94268,95312,96474,97608,98804,99757,100514,101222,102467,103653,105068,106433,108116,109580,110845,111800,112970,113921,115316,116355,117541,118382,118913,119089,118929,118952,119122,119864,120293,121350,121969,122944,123347,123753,124239,124735,125398,126010,126861,127617,128622,129369,130129,130644,131034,131686,132465,133751,134969,136226,137072,137663,138084,138605,139431,140549,142031,143367,144639,145346,145946,146337,147166,148294,149670,151035,152298,153273,153983,154591,155192,156068,156856,157732,158299,158978,159725,160395,160807,161213,161838,162605,163274,163694,164294,164784,165668,166666,167565,168547,169349,170554,171381,171989,172488,173266,174252,175372,176327,177162,178085,179077,180464,181693,183270,185094
395056,17,"San Diego, CA",Msa,CA,92605,92126,91730,90963,90438,90073,89719,89293,88784,88528,88348,88148,87824,87667,87732,87882,87777,87550,87565,87863,88463,88775,89212,89803,90789,91768,92663,93616,94794,96144,97235,98361,99463,100795,101928,103099,104041,105142,106109,107102,108032,108859,109997,110969,111939,112915,114170,115546,117238,118806,120477,122043,123723,126011,128310,130786,133123,135443,137882,140171,142337,144835,147669,150772,153555,155773,157594,159384,161221,163123,165064,166955,169065,171010,173047,175314,177979,180832,184071,187777,191650,195753,199649,204693,208683,212166,215073,218361,222011,224454,227636,230398,234120,237437,241236,243471,247976,253766,259985,264524,268623,276620,284346,291934,297822,303732,308592,313506,316248,318911,322238,327050,331110,331975,331963,332236,332522,332464,332134,331941,332320,331523,330783,328985,328332,326307,324057,320264,317497,314944,313527,311140,309131,306953,303210,299380,295212,293053,290705,289356,287462,285150,281690,278439,274178,269225,264203,260987,256724,253349,248271,244229,237790,232361,226127,221334,216499,213333,210925,206825,204400,199808,198277,195702,196306,196383,198052,198651,199742,199702,200002,200656,200028,199500,197927,197006,195231,193063,190545,188983,187191,185936,183765,182363,180562,179608,178176,176543,174896,174106,173580,172272,171613,171177,171649,171463,172446,173451,175019,176729,179105,181606,184148,187826,190901,193753,197301,202225,207211,212561,217722,223823,227922,231210,233458,235665,238976,242882,243936,243955,243223,243779,245024,244047,244392,244489,246720,247612,247198,247291,250216,252680,254997,255185,255537,256531,258009,260136,261865,264622,268808,270376,270103,270377,271709,274327,275455,278351,280893,283959,285922,287649,287869,289985,293230,297227,301150,303870,306848,308502,311195,313736,316233,318758,323060,327144,329871,330272,330299,331377,332459,333738,333832,334242,334672,334893,333566,332798,332812,334873,336003,337611,339030,339951,339834,339708,340609,342183,344554,347195,350509,352316,352827,351919,351929,354007,357544,361358,364940,368756,373090,377626,382263,388436,397250,407867
395121,18,"St. Louis, MO",Msa,MO,65372,65558,65824,66229,66445,66446,66428,66427,66441,66461,66556,66681,66658,66483,65986,65585,65478,65781,65980,65938,65989,66089,66304,66264,66429,66665,67137,67509,67735,67677,67673,67921,67972,67962,67592,67505,67278,67295,67378,67346,67319,67273,67448,67752,67958,67958,67863,67953,68380,68726,69158,69566,69825,70139,70346,70561,70913,71595,72337,72756,72906,73247,73607,74144,74837,75426,76027,76659,77268,77812,78428,79249,79934,80337,80723,81101,81460,81896,82501,82839,83317,83547,83997,84093,84572,85178,85787,86506,87014,87667,87937,88713,89403,90337,90742,91373,91998,92712,93284,93509,94106,94745,95520,95834,96142,96578,97360,98158,98661,99069,99630,100392,101149,101731,102499,103407,104231,104753,105063,105383,105733,106126,106522,107100,107448,107720,107743,107791,107863,108055,108402,108677,109008,109230,109285,109208,109003,109068,109174,109282,109126,109015,108848,108719,108497,108260,107938,107337,106779,106090,105506,104923,104576,103976,103228,102378,101800,101332,100983,100422,99946,99473,99116,98751,98381,98245,98121,98078,97817,97298,96803,96512,96535,96217,95604,94702,93891,93031,92234,91269,90122,89183,88287,87579,86246,85067,84000,83322,82481,81737,81052,80717,80277,79977,79522,79253,79132,79146,79212,79123,79130,78877,78857,78607,78801,78579,78370,77889,77573,77305,76948,76651,76404,76356,75972,75607,75229,75259,75456,75769,76263,76610,76978,77098,77237,77384,77760,78042,78260,78387,78536,78546,78303,78197,78232,78538,78690,78798,78757,79053,79242,79419,79490,79737,80253,80741,81209,81463,81816,82188,82766,83159,83558,83964,84509,85001,85331,85597,85844,86296,86902,87563,88083,88472,88869,89206,89576,90167,90784,91440,91981,92538,92911,93169,93392,93826,94474,95270,95845,96077,96154,96195,96196,96128,96165,96307,96547,96821,97117,97412,97755,98256,98646,99282,100058,101144,102174,103261,104416,105585,106746,107974,109405,110986,112898,114774
395148,19,"Tampa, FL",Msa,FL,48803,48752,48706,48706,48741,48841,48927,49024,49070,49110,49176,49253,49277,49295,49426,49544,49645,49622,49615,49633,49698,49761,49798,49877,50009,50208,50287,50298,50269,50342,50404,50472,50597,50806,51012,51142,51336,51585,51860,52075,52327,52522,52849,53075,53339,53521,53753,54000,54212,54363,54542,54873,55232,55703,56032,56456,56801,57164,57499,57878,58265,58767,59266,59717,60103,60409,60811,61234,61767,62338,62885,63388,63895,64347,64849,65365,65954,66573,67097,67579,68045,68525,69175,69886,70713,71459,72141,72785,73452,74076,74759,75480,76152,77018,77835,78817,79580,80391,81308,82366,83515,84807,86327,87875,89488,91099,92719,94381,96171,98210,100151,102128,104357,106899,109602,112363,115467,118187,120950,123419,125802,128112,130420,132732,134156,135180,135713,136555,136648,136775,136259,135837,135751,135674,135401,134743,134286,133318,131931,130011,128345,126685,125241,123120,120888,118292,116334,114184,111733,109396,107364,105438,103184,100499,97727,95517,92932,90466,87346,84473,81909,79610,77480,75329,73536,71996,70836,69556,68782,68004,67400,66828,66405,65877,64982,63951,62839,61794,60604,59470,58155,56871,55798,54916,54034,53152,52495,52076,51784,51651,51630,51600,51557,51639,51858,52098,52257,52543,52938,53422,53855,54346,54727,55290,56031,56730,57270,57630,58313,59071,59851,60517,61124,61516,61984,62356,62683,63065,63546,64141,64432,64533,64607,64769,65070,65602,66194,66822,67258,67649,67883,68193,68580,69236,69918,70530,71157,71788,72360,72940,73691,74627,75590,76447,77376,78149,79044,79857,80750,81433,82336,83266,84130,84696,85307,86283,87308,88377,89224,90283,91222,92279,93164,94015,95011,96408,97911,98991,99692,100377,101082,101747,102413,103030,103632,104243,104818,104971,104985,105177,105799,106320,106915,107282,107709,108255,108958,109714,110480,111502,112795,113881,114549,114924,115394,116314,117493,118711,120016,121485,123150,124978,126877,129208,132041,135510
394358,20,"Baltimore, MD",Msa,MD,89152,88809,88659,88302,88136,87893,87708,87572,87479,87353,87363,87354,87475,87525,87631,87629,87503,87470,87526,87690,87831,87938,87843,87738,87578,87652,87711,88006,88251,88558,88621,88466,88292,88338,88441,88729,88890,89409,89575,89622,89529,89583,89847,90221,90736,91261,91947,92521,93103,93265,93531,93828,94337,94760,95008,95076,95134,95214,95481,95775,96045,96335,96737,97267,97678,98119,98704,99447,100108,100745,101294,101783,102297,102822,103467,104138,104855,105536,106135,106806,107551,108354,109113,110019,111128,112473,113752,114844,115830,116962,118333,119726,121313,122791,124383,125701,127126,128656,130372,132394,134785,137209,139200,141144,143349,146115,149096,152300,155319,157861,160413,162971,165832,168740,172543,176791,180229,183015,185333,188269,191016,193961,196624,199351,201289,203065,204110,205002,206186,207539,208898,209528,210050,210500,210731,210735,210906,211190,211674,211749,211618,211165,210231,209146,208586,208326,208540,208334,207858,206671,204827,203026,201408,199780,198434,197351,195615,193509,190626,187695,184734,182485,181174,180222,179489,178695,178174,176872,175871,174903,174671,174638,174379,173538,172376,170644,168625,166894,165221,164108,162628,160577,158010,155829,154532,153935,152960,152004,150716,149265,147652,146473,145481,145305,145248,145061,144476,143644,143158,142915,143083,143577,144023,144288,144871,145568,146771,147867,149022,150135,151001,152047,153157,154296,155276,156015,156787,157412,157480,157580,157555,157788,157995,157958,157502,156937,157041,157076,156906,156170,155946,155488,155288,154794,154522,154363,154600,154669,154190,153940,153879,154563,154823,155295,155415,155572,155936,156278,156873,157551,158397,159255,159774,159604,159522,159714,160373,160834,161081,161348,161434,161626,161857,161961,161825,161962,162638,163281,163745,164119,164409,164443,164518,164314,164199,163813,164189,164841,164990,164759,164489,164693,164822,164800,164291,163859,163565,163738,164249,164465,164736,164699,164674,164772,165254,166141,167440,168946,170465,171978,173124,174561,176342,178834,181657,184474
